date,MMM,ABT,ABBV,ABMD,ACN
2008-04-02,80.91,54.3,,13.04,35.76
2008-04-03,80.17,54.53,,13.31,36.24
2008-04-04,80.52,54.84,,13.39,36.77
2008-04-07,80.19,54.87,,13.56,37.17
2008-04-08,79.88,54.0,,14.11,37.99
2008-04-09,79.59,53.87,,14.08,36.96
2008-04-10,80.35,53.91,,14.43,38.07
2008-04-11,78.47,52.8,,14.05,36.51
2008-04-14,78.26,52.47,,14.12,36.56
2008-04-15,78.84,51.91,,14.51,36.55
2008-04-16,80.69,51.35,,14.37,37.59
2008-04-17,80.65,50.93,,14.23,38.17
2008-04-18,82.9,50.72,,14.9,39.3
2008-04-21,82.34,50.53,,14.84,38.42
2008-04-22,81.18,50.52,,14.1,37.83
2008-04-23,80.63,50.56,,14.57,38.34
2008-04-24,79.13,50.44,,15.09,38.75
2008-04-25,77.82,51.28,,14.76,38.94
2008-04-28,77.13,51.61,,15.06,39.1
2008-04-29,76.86,53.48,,14.97,38.77
2008-04-30,76.9,52.75,,14.59,37.55
2008-05-01,77.84,53.57,,15.03,38.38
2008-05-02,78.55,53.17,,15.3,39.07
2008-05-05,77.55,53.0,,14.81,38.77
2008-05-06,77.76,52.58,,14.72,38.65
2008-05-07,76.68,51.29,,14.1,37.35
2008-05-08,76.95,51.28,,14.33,37.95
2008-05-09,76.32,51.78,,14.63,37.75
2008-05-12,77.67,52.78,,14.8,38.0
2008-05-13,77.18,54.4,,14.6,37.8
2008-05-14,77.73,54.83,,14.09,38.06
2008-05-15,77.86,54.87,,13.87,38.22
2008-05-16,78.66,54.71,,13.64,38.28
2008-05-19,79.05,55.05,,13.57,38.52
2008-05-20,77.53,54.68,,13.91,37.87
2008-05-21,76.12,54.36,,13.9,37.2
2008-05-22,76.64,54.85,,13.96,37.31
2008-05-23,75.81,54.26,,13.8,37.03
2008-05-27,76.17,54.59,,14.75,37.62
2008-05-28,76.9,54.1,,14.38,38.39
2008-05-29,77.76,55.96,,15.11,40.03
2008-05-30,77.56,56.35,,14.78,40.82
2008-06-02,76.25,55.68,,17.1,40.76
2008-06-03,76.23,55.73,,17.28,40.74
2008-06-04,76.36,56.0,,16.84,40.37
2008-06-05,77.5,55.73,,17.32,41.03
2008-06-06,74.86,54.76,,17.93,39.88
2008-06-09,75.82,54.78,,17.93,39.2
2008-06-10,76.0,54.23,,18.03,39.43
2008-06-11,75.27,53.5,,17.8,38.57
2008-06-12,75.55,53.93,,18.0,38.86
2008-06-13,76.12,54.11,,18.38,39.19
2008-06-16,75.2,54.33,,19.8,39.57
2008-06-17,74.97,53.57,,19.14,39.24
2008-06-18,74.3,53.11,,19.08,38.83
2008-06-19,74.12,54.14,,18.7,39.66
2008-06-20,73.02,53.35,,18.61,39.12
2008-06-23,72.96,54.29,,18.58,38.94
2008-06-24,72.43,53.75,,18.0,38.34
2008-06-25,72.57,53.53,,18.73,39.37
2008-06-26,70.26,52.74,,18.29,38.85
2008-06-27,69.51,53.0,,18.3,41.34
2008-06-30,69.59,52.97,,17.75,40.72
2008-07-01,69.78,54.21,,17.51,40.37
2008-07-02,68.48,54.24,,17.8,40.45
2008-07-03,69.46,54.75,,17.92,40.41
2008-07-07,69.85,54.19,,17.65,39.86
2008-07-08,71.03,57.37,,17.91,41.0
2008-07-09,68.64,56.91,,18.0,40.0
2008-07-10,68.92,57.35,,18.48,39.99
2008-07-11,68.72,56.43,,18.19,39.07
2008-07-14,69.02,56.22,,18.02,39.24
2008-07-15,67.69,57.85,,18.12,38.69
2008-07-16,68.64,56.97,,18.67,38.99
2008-07-17,69.45,57.5,,18.91,39.52
2008-07-18,68.94,57.58,,18.43,39.39
2008-07-21,68.73,56.78,,18.36,39.61
2008-07-22,70.3,57.69,,19.09,40.22
2008-07-23,70.8,56.99,,19.04,40.71
2008-07-24,71.05,56.96,,19.22,40.2
2008-07-25,70.95,57.42,,19.96,40.58
2008-07-28,69.63,56.21,,19.31,39.9
2008-07-29,70.49,55.94,,18.37,41.3
2008-07-30,71.3,56.85,,17.61,41.91
2008-07-31,70.39,56.34,,17.73,41.76
2008-08-01,70.15,56.07,,17.43,41.55
2008-08-04,69.75,57.26,,17.71,41.4
2008-08-05,71.88,58.71,,19.06,41.28
2008-08-06,71.81,58.78,,19.82,41.29
2008-08-07,71.18,58.36,,19.51,41.67
2008-08-08,73.48,59.03,,19.28,41.74
2008-08-11,74.38,58.9,,18.94,41.67
2008-08-12,73.6,58.88,,18.33,41.02
2008-08-13,72.96,58.45,,18.63,40.76
2008-08-14,73.04,58.7,,18.85,40.9
2008-08-15,73.49,59.62,,19.04,41.02
2008-08-18,72.45,58.96,,18.89,40.79
2008-08-19,71.31,58.86,,18.08,40.37
2008-08-20,70.69,58.34,,18.09,40.19
2008-08-21,70.91,58.04,,17.98,40.05
2008-08-22,72.28,58.48,,18.2,40.51
2008-08-25,70.73,57.76,,17.98,39.24
2008-08-26,70.72,57.57,,17.75,39.67
2008-08-27,70.72,57.72,,17.9,40.65
2008-08-28,72.5,58.75,,18.09,41.36
2008-08-29,71.6,57.43,,18.02,41.36
2008-09-02,71.12,59.01,,17.89,41.96
2008-09-03,70.83,57.93,,18.0,39.99
2008-09-04,69.74,56.57,,16.84,38.94
2008-09-05,69.19,57.01,,16.65,38.96
2008-09-08,71.18,58.42,,16.64,39.69
2008-09-09,69.45,57.48,,16.31,38.34
2008-09-10,68.68,57.9,,17.42,38.23
2008-09-11,69.94,59.31,,17.79,36.63
2008-09-12,70.15,59.09,,17.45,36.85
2008-09-15,68.88,58.48,,17.07,36.22
2008-09-16,69.73,59.81,,17.81,36.69
2008-09-17,68.85,57.25,,17.34,35.27
2008-09-18,70.5,58.08,,17.95,35.9
2008-09-19,72.68,58.71,,18.9,38.77
2008-09-22,70.7,57.14,,18.02,37.07
2008-09-23,69.0,58.51,,18.41,37.25
2008-09-24,68.57,58.85,,18.44,36.58
2008-09-25,69.73,59.33,,18.82,37.17
2008-09-26,69.45,59.4,,18.76,39.55
2008-09-29,66.32,57.4,,17.26,38.0
2008-09-30,68.31,57.58,,17.75,38.0
2008-10-01,67.39,58.29,,17.93,37.06
2008-10-02,65.6,58.9,,17.52,36.5
2008-10-03,64.6,58.51,,17.3,35.19
2008-10-06,63.0,56.4,,15.98,34.0
2008-10-07,59.97,55.88,,15.2,31.92
2008-10-08,57.37,55.29,,13.87,32.0
2008-10-09,53.5,50.25,,12.77,30.06
2008-10-10,54.26,49.45,,13.12,28.9
2008-10-13,59.62,54.21,,13.55,33.63
2008-10-14,59.37,54.78,,13.84,33.0
2008-10-15,54.68,53.88,,13.0,31.16
2008-10-16,57.27,55.38,,13.34,30.86
2008-10-17,56.49,55.46,,13.17,31.4
2008-10-20,57.51,57.55,,13.58,31.86
2008-10-21,60.04,55.99,,13.18,31.09
2008-10-22,58.19,53.86,,12.27,29.96
2008-10-23,61.54,55.02,,12.57,29.41
2008-10-24,59.61,54.3,,12.01,28.87
2008-10-27,60.37,53.17,,10.75,27.54
2008-10-28,64.31,55.0,,11.24,30.17
2008-10-29,62.5,54.17,,11.51,30.78
2008-10-30,62.55,54.56,,13.73,32.08
2008-10-31,64.3,55.15,,14.58,33.05
2008-11-03,64.11,56.0,,15.01,32.19
2008-11-04,65.61,56.41,,15.25,33.06
2008-11-05,64.52,55.18,,14.52,31.37
2008-11-06,62.36,53.74,,14.34,29.43
2008-11-07,64.83,55.3,,14.46,30.51
2008-11-10,64.95,55.38,,14.71,30.02
2008-11-11,62.38,55.17,,14.62,29.56
2008-11-12,59.44,54.5,,14.04,28.09
2008-11-13,64.43,57.14,,15.06,29.37
2008-11-14,63.06,55.06,,13.97,28.67
2008-11-17,60.8,55.32,,13.79,27.55
2008-11-18,62.17,56.57,,13.66,28.55
2008-11-19,58.77,54.52,,12.31,27.0
2008-11-20,56.79,50.35,,11.36,26.71
2008-11-21,61.3,51.52,,11.83,28.51
2008-11-24,63.26,50.78,,13.02,29.99
2008-11-25,63.64,51.22,,13.06,29.44
2008-11-26,65.91,51.37,,14.06,30.58
2008-11-28,66.93,52.39,,14.04,30.98
2008-12-01,62.35,50.15,,12.73,29.06
2008-12-02,60.86,51.97,,13.9,30.02
2008-12-03,60.71,53.15,,14.23,30.87
2008-12-04,59.14,52.03,,14.42,29.13
2008-12-05,59.85,52.75,,15.4,28.27
2008-12-08,57.38,52.92,,16.86,28.34
2008-12-09,56.15,51.97,,16.17,29.0
2008-12-10,57.52,51.52,,16.07,28.47
2008-12-11,55.14,51.03,,15.72,27.56
2008-12-12,56.04,50.75,,16.7,28.59
2008-12-15,55.63,51.64,,16.17,29.04
2008-12-16,58.32,53.16,,17.07,29.5
2008-12-17,58.58,52.06,,16.63,30.24
2008-12-18,56.71,51.99,,16.79,30.41
2008-12-19,56.62,52.27,,16.28,32.21
2008-12-22,56.37,52.71,,15.92,32.0
2008-12-23,55.44,52.46,,15.45,31.69
2008-12-24,55.5,52.65,,15.19,31.35
2008-12-26,55.74,52.51,,15.5,31.57
2008-12-29,55.37,52.17,,15.01,31.85
2008-12-30,57.17,53.16,,15.23,32.43
2008-12-31,57.54,53.37,,16.42,32.79
2009-01-02,59.19,53.56,,16.33,33.67
2009-01-05,58.5,52.64,,16.0,33.82
2009-01-06,59.19,50.92,,15.17,33.4
2009-01-07,58.07,50.64,,14.7,33.78
2009-01-08,58.58,51.2,,14.28,33.44
2009-01-09,57.74,51.17,,13.79,33.73
2009-01-12,57.08,50.06,,13.13,33.03
2009-01-13,56.25,50.06,,13.35,34.07
2009-01-14,55.04,49.47,,12.79,32.44
2009-01-15,55.17,49.22,,13.17,32.65
2009-01-16,56.42,49.92,,12.95,32.68
2009-01-20,53.92,49.2,,12.24,31.88
2009-01-21,54.24,52.32,,12.85,32.98
2009-01-22,54.06,53.01,,12.76,31.66
2009-01-23,52.9,52.81,,12.9,31.38
2009-01-26,53.56,54.05,,12.67,32.02
2009-01-27,53.99,54.39,,13.74,32.38
2009-01-28,55.42,54.96,,14.16,33.17
2009-01-29,56.55,55.41,,13.55,32.17
2009-01-30,53.79,55.44,,13.49,31.56
2009-02-02,50.62,55.57,,13.69,31.81
2009-02-03,51.64,56.98,,13.09,32.88
2009-02-04,50.84,55.91,,12.79,33.11
2009-02-05,51.55,56.53,,9.8,32.61
2009-02-06,52.39,57.15,,9.44,33.12
2009-02-09,54.11,57.25,,9.01,33.0
2009-02-10,51.08,55.79,,8.76,32.01
2009-02-11,51.29,55.7,,8.88,31.89
2009-02-12,49.97,56.13,,8.99,31.46
2009-02-13,49.42,54.94,,8.71,30.95
2009-02-17,47.42,53.93,,8.31,30.33
2009-02-18,47.14,54.2,,8.07,31.01
2009-02-19,47.07,54.46,,7.96,30.81
2009-02-20,47.25,54.03,,7.62,29.98
2009-02-23,45.41,53.4,,7.23,28.89
2009-02-24,47.4,54.74,,7.37,29.29
2009-02-25,46.61,53.62,,7.15,29.64
2009-02-26,46.33,50.58,,6.85,28.98
2009-02-27,45.46,47.34,,6.81,29.19
2009-03-02,42.84,47.04,,6.01,27.84
2009-03-03,43.12,45.82,,5.98,27.8
2009-03-04,44.82,47.18,,5.85,28.18
2009-03-05,42.51,46.04,,5.23,27.72
2009-03-06,41.83,46.89,,4.99,28.0
2009-03-09,42.07,46.65,,5.12,27.09
2009-03-10,45.49,46.98,,5.44,28.26
2009-03-11,46.8,44.47,,5.66,28.92
2009-03-12,48.0,46.65,,5.83,30.05
2009-03-13,48.0,46.85,,5.74,30.12
2009-03-16,47.47,47.85,,5.44,29.98
2009-03-17,48.76,49.14,,5.3,30.48
2009-03-18,49.2,48.63,,5.5,30.95
2009-03-19,47.47,47.53,,5.35,30.53
2009-03-20,45.93,47.54,,5.04,30.2
2009-03-23,49.32,48.76,,5.24,31.72
2009-03-24,48.26,46.46,,4.94,31.22
2009-03-25,49.02,46.03,,5.45,31.61
2009-03-26,51.03,46.45,,5.5,31.96
2009-03-27,50.33,46.6,,5.37,27.66
2009-03-30,48.65,47.89,,5.22,27.83
2009-03-31,49.72,47.7,,4.9,27.49
2009-04-01,50.65,46.7,,4.95,27.65
2009-04-02,52.13,45.38,,5.37,27.72
2009-04-03,52.11,44.12,,5.25,28.04
2009-04-06,52.08,43.36,,5.17,28.23
2009-04-07,50.8,42.92,,5.18,27.59
2009-04-08,51.38,43.67,,5.23,27.44
2009-04-09,53.13,44.03,,5.82,27.71
2009-04-13,53.35,44.38,,5.59,27.9
2009-04-14,52.94,44.71,,5.39,27.8
2009-04-15,53.73,42.66,,5.56,27.39
2009-04-16,54.76,42.69,,6.08,27.5
2009-04-17,53.81,43.89,,5.74,27.12
2009-04-20,51.97,44.09,,5.25,27.01
2009-04-21,53.29,44.37,,5.53,26.67
2009-04-22,53.06,42.5,,5.55,26.79
2009-04-23,54.21,43.36,,5.87,27.57
2009-04-24,57.0,43.09,,5.91,29.27
2009-04-27,57.35,43.16,,5.84,29.02
2009-04-28,56.55,43.01,,5.98,28.91
2009-04-29,57.52,42.62,,6.52,29.57
2009-04-30,57.6,41.85,,6.67,29.43
2009-05-01,57.88,41.52,,6.4,29.86
2009-05-04,58.48,43.18,,6.55,30.5
2009-05-05,58.43,43.73,,6.56,30.42
2009-05-06,59.14,42.93,,6.83,30.15
2009-05-07,58.77,44.62,,6.65,30.06
2009-05-08,60.09,44.93,,6.98,29.4
2009-05-11,59.11,44.87,,6.86,29.47
2009-05-12,59.53,45.41,,6.73,29.32
2009-05-13,56.94,45.5,,6.28,28.82
2009-05-14,57.94,44.63,,6.2,28.97
2009-05-15,57.92,43.32,,6.15,28.83
2009-05-18,59.23,43.2,,6.36,30.09
2009-05-19,59.0,42.88,,5.95,30.0
2009-05-20,58.2,43.08,,5.65,30.34
2009-05-21,56.55,43.32,,5.77,29.88
2009-05-22,56.07,43.94,,5.55,30.32
2009-05-26,57.91,44.57,,5.97,30.9
2009-05-27,56.04,44.39,,6.03,30.43
2009-05-28,56.55,44.6,,5.86,30.0
2009-05-29,57.1,45.06,,5.94,29.93
2009-06-01,59.29,44.98,,6.19,31.3
2009-06-02,59.96,45.15,,6.3,31.22
2009-06-03,59.5,45.12,,6.6,30.37
2009-06-04,59.85,44.75,,6.86,30.2
2009-06-05,60.94,44.98,,7.3,30.54
2009-06-08,60.69,44.73,,7.43,29.71
2009-06-09,60.34,44.35,,7.61,30.28
2009-06-10,60.46,44.15,,7.37,30.65
2009-06-11,60.58,44.56,,7.5,31.35
2009-06-12,61.0,45.42,,8.16,31.47
2009-06-15,59.31,44.73,,7.71,31.72
2009-06-16,58.41,44.73,,7.7,31.49
2009-06-17,59.04,45.92,,7.98,32.34
2009-06-18,59.31,47.66,,8.19,32.02
2009-06-19,59.37,47.58,,8.29,31.74
2009-06-22,57.47,46.71,,8.19,31.12
2009-06-23,57.06,46.86,,8.2,31.17
2009-06-24,57.48,46.99,,8.36,31.43
2009-06-25,58.9,48.02,,8.38,31.64
2009-06-26,59.26,47.43,,8.55,33.72
2009-06-29,59.96,47.82,,8.67,33.43
2009-06-30,60.1,47.04,,8.82,33.46
2009-07-01,60.74,46.64,,8.83,33.74
2009-07-02,60.21,45.84,,8.76,33.26
2009-07-06,60.67,46.0,,8.46,33.13
2009-07-07,58.76,45.34,,8.55,32.57
2009-07-08,59.02,46.31,,8.17,32.65
2009-07-09,59.09,45.93,,7.96,32.39
2009-07-10,59.79,45.41,,7.91,32.7
2009-07-13,60.49,46.15,,7.92,33.36
2009-07-14,60.63,46.49,,7.85,33.71
2009-07-15,62.0,45.28,,8.15,34.04
2009-07-16,63.4,44.94,,8.15,34.37
2009-07-17,62.92,44.47,,8.08,34.43
2009-07-20,63.84,45.01,,7.92,34.33
2009-07-21,64.2,45.0,,7.72,34.25
2009-07-22,64.67,44.22,,7.54,33.8
2009-07-23,69.43,43.84,,7.65,35.12
2009-07-24,69.42,45.01,,7.24,35.46
2009-07-27,69.91,45.03,,7.64,35.11
2009-07-28,69.88,45.43,,7.6,35.27
2009-07-29,68.72,45.69,,7.63,34.96
2009-07-30,69.9,45.7,,7.63,35.12
2009-07-31,70.52,44.99,,7.5,35.07
2009-08-03,72.14,44.82,,7.69,35.98
2009-08-04,72.03,44.3,,7.72,35.66
2009-08-05,71.83,44.0,,7.49,35.38
2009-08-06,72.4,43.63,,7.09,35.15
2009-08-07,72.9,43.84,,7.3,35.65
2009-08-10,70.91,44.52,,7.37,35.93
2009-08-11,71.34,44.7,,7.29,35.52
2009-08-12,72.33,44.01,,7.67,35.8
2009-08-13,72.6,44.32,,7.83,36.35
2009-08-14,71.32,44.36,,7.5,36.12
2009-08-17,70.08,44.76,,7.4,35.94
2009-08-18,70.35,44.33,,7.54,36.3
2009-08-19,70.79,45.17,,7.65,36.57
2009-08-20,71.23,45.28,,7.95,36.34
2009-08-21,72.64,45.39,,8.15,35.46
2009-08-24,72.56,46.08,,8.72,35.56
2009-08-25,72.68,45.92,,8.83,34.64
2009-08-26,71.42,46.07,,8.86,35.07
2009-08-27,71.63,46.61,,8.76,35.12
2009-08-28,71.92,45.92,,8.42,34.2
2009-08-31,72.1,45.23,,8.28,33.0
2009-09-01,70.12,45.12,,7.97,33.21
2009-09-02,70.58,45.0,,7.94,33.33
2009-09-03,71.02,45.06,,7.83,34.41
2009-09-04,71.35,45.63,,7.84,34.69
2009-09-08,71.69,45.91,,7.81,34.5
2009-09-09,73.18,46.36,,8.12,34.75
2009-09-10,74.39,46.87,,8.05,35.14
2009-09-11,74.0,46.83,,7.98,35.7
2009-09-14,74.56,47.33,,8.15,35.81
2009-09-15,74.68,47.09,,8.28,35.81
2009-09-16,75.38,46.72,,8.93,36.44
2009-09-17,74.89,46.36,,9.2,36.26
2009-09-18,74.62,45.97,,8.86,35.84
2009-09-21,74.54,46.52,,9.28,36.06
2009-09-22,74.97,46.73,,9.38,36.94
2009-09-23,74.42,46.13,,9.5,36.4
2009-09-24,74.1,46.94,,9.32,35.96
2009-09-25,73.8,47.33,,9.32,36.12
2009-09-28,75.01,48.58,,9.99,37.89
2009-09-29,73.94,49.1,,9.95,37.25
2009-09-30,73.8,49.47,,9.71,37.27
2009-10-01,72.55,48.68,,9.5,36.53
2009-10-02,71.93,49.84,,9.88,37.5
2009-10-05,73.02,50.33,,10.06,37.99
2009-10-06,73.93,50.18,,10.14,38.33
2009-10-07,73.14,50.04,,10.22,38.41
2009-10-08,74.53,50.11,,10.28,39.14
2009-10-09,74.73,50.08,,10.58,39.07
2009-10-12,74.88,50.08,,10.61,39.51
2009-10-13,74.65,49.65,,10.71,39.42
2009-10-14,76.57,51.2,,10.95,39.26
2009-10-15,76.77,51.91,,10.84,38.8
2009-10-16,76.02,51.43,,10.9,39.12
2009-10-19,76.32,52.23,,11.1,38.69
2009-10-20,75.95,51.86,,10.57,38.15
2009-10-21,76.33,51.15,,10.33,38.39
2009-10-22,78.79,52.17,,10.57,37.66
2009-10-23,77.82,51.31,,10.16,37.77
2009-10-26,76.82,50.89,,10.0,37.4
2009-10-27,76.0,51.22,,9.92,37.36
2009-10-28,74.46,51.02,,9.39,37.27
2009-10-29,75.48,50.86,,9.67,37.61
2009-10-30,73.57,50.57,,9.05,37.08
2009-11-02,74.28,50.91,,8.85,37.65
2009-11-03,74.06,50.43,,9.12,38.14
2009-11-04,74.07,50.91,,8.87,38.51
2009-11-05,75.46,51.62,,9.67,38.97
2009-11-06,75.41,51.53,,9.37,39.25
2009-11-09,77.2,52.35,,9.49,39.98
2009-11-10,77.99,52.8,,9.33,39.42
2009-11-11,77.96,53.26,,9.32,39.1
2009-11-12,77.21,53.23,,8.83,39.44
2009-11-13,77.32,52.95,,8.89,39.55
2009-11-16,78.02,53.63,,9.01,39.92
2009-11-17,78.02,53.31,,9.14,40.25
2009-11-18,77.8,53.18,,9.03,40.0
2009-11-19,77.25,52.96,,8.55,39.75
2009-11-20,76.64,53.64,,8.14,39.83
2009-11-23,77.73,53.13,,8.54,40.54
2009-11-24,77.61,54.24,,8.99,40.54
2009-11-25,77.91,54.41,,8.98,40.58
2009-11-27,76.75,54.08,,8.7,40.51
2009-11-30,77.44,54.49,,8.46,41.04
2009-12-01,78.63,54.48,,8.78,41.5
2009-12-02,78.41,54.44,,8.96,42.03
2009-12-03,77.15,54.24,,8.79,41.88
2009-12-04,78.24,53.78,,8.97,42.54
2009-12-07,77.91,53.66,,9.22,42.8
2009-12-08,77.11,53.24,,9.1,42.87
2009-12-09,79.74,53.61,,8.73,42.24
2009-12-10,80.68,54.07,,8.47,42.68
2009-12-11,81.75,53.77,,8.45,42.0
2009-12-14,81.91,53.78,,8.48,41.96
2009-12-15,82.7,53.99,,8.29,41.44
2009-12-16,81.72,53.88,,8.09,41.84
2009-12-17,80.47,53.58,,8.1,41.66
2009-12-18,80.97,53.34,,8.16,41.37
2009-12-21,81.43,53.92,,8.54,40.63
2009-12-22,81.96,54.12,,8.55,40.88
2009-12-23,82.19,54.09,,8.83,41.27
2009-12-24,82.55,54.15,,8.86,41.39
2009-12-28,83.45,54.53,,8.79,41.85
2009-12-29,84.13,54.26,,8.84,41.83
2009-12-30,83.9,54.54,,8.9,41.69
2009-12-31,82.67,53.99,,8.73,41.5
2010-01-04,83.02,54.46,,8.74,42.07
2010-01-05,82.5,54.02,,8.53,42.33
2010-01-06,83.67,54.32,,8.4,42.78
2010-01-07,83.73,54.77,,8.4,42.74
2010-01-08,84.32,55.05,,8.23,42.57
2010-01-11,83.98,55.33,,8.08,42.53
2010-01-12,84.05,55.33,,7.89,42.26
2010-01-13,83.78,55.29,,7.96,42.74
2010-01-14,83.5,55.35,,8.25,43.12
2010-01-15,83.37,55.49,,8.05,42.81
2010-01-19,85.12,56.2,,8.35,43.75
2010-01-20,84.72,56.24,,8.48,43.51
2010-01-21,82.7,55.56,,8.51,43.09
2010-01-22,81.48,54.51,,8.45,42.18
2010-01-25,81.83,54.7,,8.25,41.88
2010-01-26,81.63,54.48,,8.15,41.83
2010-01-27,82.3,53.9,,8.27,41.93
2010-01-28,80.75,53.95,,8.18,41.29
2010-01-29,80.49,52.94,,7.92,40.99
2010-02-01,80.44,53.34,,7.93,41.19
2010-02-02,80.43,54.44,,8.03,41.62
2010-02-03,81.5,54.65,,8.01,41.6
2010-02-04,79.21,53.82,,8.27,40.61
2010-02-05,78.54,53.97,,8.43,40.54
2010-02-08,77.53,53.35,,8.86,40.17
2010-02-09,78.72,53.35,,9.34,40.24
2010-02-10,78.62,53.26,,9.52,40.02
2010-02-11,80.27,53.54,,9.59,40.27
2010-02-12,79.18,53.93,,9.66,40.49
2010-02-16,79.94,54.59,,9.81,40.84
2010-02-17,80.14,54.75,,9.86,40.79
2010-02-18,81.11,54.97,,9.99,41.31
2010-02-19,81.52,54.38,,9.95,40.87
2010-02-22,80.68,54.4,,10.02,40.7
2010-02-23,79.71,53.97,,10.03,40.26
2010-02-24,80.07,54.33,,9.99,40.28
2010-02-25,79.74,54.12,,10.11,39.75
2010-02-26,80.15,54.28,,10.11,39.97
2010-03-01,80.58,54.29,,10.16,40.09
2010-03-02,81.13,54.58,,10.5,40.6
2010-03-03,81.0,54.08,,10.48,40.64
2010-03-04,81.02,54.08,,10.62,40.91
2010-03-05,82.44,54.32,,10.78,41.18
2010-03-08,81.31,54.42,,10.95,41.46
2010-03-09,81.99,54.8,,10.88,42.06
2010-03-10,81.56,55.03,,10.95,42.06
2010-03-11,81.26,55.54,,10.78,42.0
2010-03-12,81.38,54.52,,10.39,42.12
2010-03-15,81.26,54.8,,10.35,42.5
2010-03-16,81.66,54.68,,10.29,42.0
2010-03-17,82.18,54.5,,10.31,42.24
2010-03-18,83.67,53.77,,10.35,42.28
2010-03-19,81.96,53.46,,10.08,42.06
2010-03-22,81.84,53.87,,10.22,42.43
2010-03-23,82.35,54.34,,10.4,42.4
2010-03-24,81.61,53.87,,10.44,41.79
2010-03-25,80.93,53.52,,10.3,41.52
2010-03-26,81.0,52.9,,10.61,42.4
2010-03-29,81.36,53.12,,10.83,42.3
2010-03-30,84.28,52.51,,11.0,42.21
2010-03-31,83.57,52.68,,10.32,41.95
2010-04-01,83.85,52.96,,10.0,41.84
2010-04-05,84.19,52.93,,10.15,41.96
2010-04-06,84.35,52.84,,9.93,41.52
2010-04-07,83.66,52.5,,9.64,41.56
2010-04-08,82.95,52.28,,9.47,41.9
2010-04-09,83.49,52.73,,9.31,42.83
2010-04-12,83.28,52.73,,9.44,43.07
2010-04-13,83.94,52.28,,9.45,43.1
2010-04-14,84.39,52.31,,9.64,43.04
2010-04-15,85.0,52.36,,9.5,43.24
2010-04-16,83.76,52.26,,9.22,43.15
2010-04-19,83.9,52.91,,9.32,42.83
2010-04-20,85.27,53.06,,9.6,43.67
2010-04-21,85.7,51.78,,9.71,43.98
2010-04-22,86.05,51.12,,9.85,43.92
2010-04-23,86.58,51.2,,9.61,44.67
2010-04-26,87.44,50.37,,9.38,44.07
2010-04-27,87.97,49.77,,9.22,43.2
2010-04-28,88.24,50.27,,9.23,43.52
2010-04-29,89.33,50.75,,9.8,44.19
2010-04-30,88.67,51.16,,9.64,43.64
2010-05-03,89.81,50.87,,9.87,43.75
2010-05-04,87.68,50.19,,9.28,43.0
2010-05-05,86.59,50.15,,9.02,42.17
2010-05-06,84.24,49.0,,8.93,41.09
2010-05-07,82.63,48.72,,8.61,40.32
2010-05-10,85.97,49.69,,8.85,41.05
2010-05-11,85.04,49.4,,9.37,41.15
2010-05-12,86.44,49.15,,9.81,41.46
2010-05-13,85.59,48.61,,9.85,40.82
2010-05-14,84.68,48.5,,9.61,38.99
2010-05-17,84.68,48.43,,9.58,39.82
2010-05-18,84.02,48.05,,9.22,39.26
2010-05-19,82.54,47.94,,9.12,39.24
2010-05-20,79.58,46.48,,9.01,37.96
2010-05-21,80.7,46.94,,9.04,38.14
2010-05-24,79.59,47.56,,9.31,38.34
2010-05-25,79.47,47.23,,9.5,37.93
2010-05-26,79.17,47.17,,9.49,37.41
2010-05-27,81.43,47.87,,9.85,38.25
2010-05-28,79.31,47.56,,9.75,37.52
2010-06-01,78.07,46.94,,9.43,36.71
2010-06-02,78.74,47.48,,9.8,36.83
2010-06-03,78.34,47.73,,10.03,37.85
2010-06-04,76.1,46.53,,9.55,36.93
2010-06-07,74.74,46.23,,9.5625,36.55
2010-06-08,74.92,46.31,,9.55,36.44
2010-06-09,74.79,45.86,,9.38,36.44
2010-06-10,77.43,47.2,,9.45,37.66
2010-06-11,78.3,47.2,,9.48,37.64
2010-06-14,78.14,47.33,,9.43,37.8
2010-06-15,79.77,48.17,,9.735,38.54
2010-06-16,80.88,48.79,,9.79,38.69
2010-06-17,81.03,48.63,,9.87,38.49
2010-06-18,81.18,48.77,,9.73,38.93
2010-06-21,81.47,48.3,,9.52,38.81
2010-06-22,80.03,47.99,,9.54,38.24
2010-06-23,80.12,47.56,,9.45,38.17
2010-06-24,78.18,47.46,,9.42,37.55
2010-06-25,78.9,47.19,,9.73,40.55
2010-06-28,78.98,47.18,,9.84,39.72
2010-06-29,78.49,46.65,,9.63,38.65
2010-06-30,78.99,46.78,,9.68,38.65
2010-07-01,78.55,46.46,,9.78,38.28
2010-07-02,77.67,46.46,,9.67,37.94
2010-07-06,78.14,46.69,,9.97,38.41
2010-07-07,80.52,47.71,,10.5,39.26
2010-07-08,81.22,48.1,,10.6,39.34
2010-07-09,82.16,48.03,,10.73,39.42
2010-07-12,82.26,47.82,,10.52,39.73
2010-07-13,83.55,47.67,,11.02,40.25
2010-07-14,83.05,47.85,,11.15,40.1
2010-07-15,83.06,48.02,,11.24,40.02
2010-07-16,80.95,47.07,,11.1225,39.0
2010-07-19,81.22,47.41,,11.0,39.17
2010-07-20,82.19,47.47,,11.14,38.9
2010-07-21,82.3,48.68,,10.85,38.61
2010-07-22,84.75,49.01,,10.96,39.76
